interval_start_local,region,total_outage_mw,solar_price,wind_price,natural_gas_price,coal_price,nuclear_price,oil_price,hydro_price
2022-07-02,PJM RTO,4271.18,27.36,23.28,60.75,55.34,6.93,112.39,6.23
2022-07-03,PJM RTO,4015.76,33.14,23.23,77.41,37.03,6.99,77.34,9.24
2022-07-04,PJM RTO,4128.28,28.56,15.55,54.46,55.85,6.95,86.71,7.88
2022-07-05,PJM RTO,4197.34,18.05,45.0,49.18,42.09,7.19,85.56,9.16
2022-07-06,PJM RTO,4421.12,31.28,3.38,58.07,49.22,8.05,80.28,14.91
2022-07-07,PJM RTO,4329.67,27.71,24.68,68.35,51.17,6.57,85.84,14.86
2022-07-08,PJM RTO,4001.74,35.4,23.04,66.32,50.17,8.6,75.03,11.54
2022-07-09,PJM RTO,4639.3,31.96,29.54,58.16,53.82,8.41,89.72,12.15
2022-07-10,PJM RTO,4517.47,31.97,21.43,52.19,52.98,7.34,97.22,5.91
2022-07-11,PJM RTO,5473.5,26.1,23.36,62.7,51.91,7.43,110.82,11.28
2022-07-12,PJM RTO,4088.52,24.69,13.76,54.52,50.4,10.18,100.04,10.79
2022-07-13,PJM RTO,4607.41,29.93,20.85,63.64,47.73,7.75,91.56,8.04
2022-07-14,PJM RTO,4709.06,31.86,26.93,70.34,50.9,8.03,73.35,7.24
2022-07-15,PJM RTO,4535.35,27.91,16.63,65.87,47.4,7.92,93.86,10.87
2022-07-16,PJM RTO,4007.84,23.46,27.69,46.93,48.83,8.0,66.78,12.2
2022-07-17,PJM RTO,4273.86,23.89,37.98,69.54,51.79,5.74,91.01,14.98
2022-07-18,PJM RTO,4880.51,25.12,41.27,61.83,53.32,7.26,78.77,6.51
2022-07-19,PJM RTO,4262.63,26.44,32.58,59.21,41.31,9.16,105.57,8.09
2022-07-20,PJM RTO,4346.13,38.95,29.84,64.53,55.9,8.46,88.45,11.32
2022-07-21,PJM RTO,4128.74,32.27,27.43,72.09,49.04,7.35,94.83,10.37
2022-07-22,PJM RTO,5158.99,29.63,27.79,56.41,47.1,7.83,82.89,10.04
2022-07-23,PJM RTO,4097.91,35.09,21.52,78.57,57.87,10.56,79.75,4.48
2022-07-24,PJM RTO,4172.55,32.29,22.82,81.86,49.84,7.64,72.12,8.64
2022-07-25,PJM RTO,4139.46,27.49,25.97,53.36,46.0,7.17,113.49,11.65
2022-07-26,PJM RTO,4577.66,32.23,20.57,60.32,52.03,8.39,81.38,6.15
2022-07-27,PJM RTO,4127.2,28.66,20.32,60.24,47.83,8.91,70.59,13.48
2022-07-28,PJM RTO,4195.95,38.81,17.45,46.27,51.86,10.41,75.49,9.93
2022-07-29,PJM RTO,4001.12,28.65,32.94,56.4,48.43,7.82,115.86,9.73
2022-07-30,PJM RTO,4028.4,32.03,36.01,79.43,55.89,9.03,78.71,7.46
2022-07-31,PJM RTO,4119.96,24.21,45.14,60.8,46.31,8.91,98.96,10.49
2022-08-01,PJM RTO,4099.1,33.1,16.4,51.37,50.64,8.18,86.61,8.59
2022-08-02,PJM RTO,4925.99,29.35,21.89,62.51,43.46,9.39,110.68,8.76
2022-08-03,PJM RTO,4032.06,25.32,24.07,63.93,51.42,9.93,82.15,6.53
2022-08-04,PJM RTO,4564.08,22.23,28.78,70.15,56.08,6.8,107.47,9.29
2022-08-05,PJM RTO,4121.53,31.3,36.22,72.1,50.9,9.16,87.49,7.82
2022-08-06,PJM RTO,4291.12,30.37,17.12,63.02,53.91,9.95,98.47,10.44
2022-08-07,PJM RTO,4095.22,35.86,28.93,83.88,50.83,10.24,79.46,10.94
2022-08-08,PJM RTO,4028.68,43.84,12.51,64.76,51.25,5.93,79.76,9.97
2022-08-09,PJM RTO,4609.74,31.86,33.62,71.59,43.84,9.05,104.87,9.51
2022-08-10,PJM RTO,4121.85,21.78,23.44,69.17,53.14,7.83,82.62,3.24
2022-08-11,PJM RTO,4039.98,26.14,25.59,62.61,52.17,9.21,98.61,5.95
2022-08-12,PJM RTO,5050.59,23.56,32.85,54.04,47.89,7.09,95.58,7.83
2022-08-13,PJM RTO,4167.15,26.43,19.73,58.8,53.6,6.48,80.06,6.88
2022-08-14,PJM RTO,4567.29,37.63,23.04,68.94,44.57,8.24,102.42,18.79
2022-08-15,PJM RTO,4471.84,32.72,20.85,43.42,52.44,8.88,122.26,12.7
2022-08-16,PJM RTO,4407.19,28.73,15.24,46.06,61.11,8.79,72.65,14.98
2022-08-17,PJM RTO,5163.35,33.9,29.71,54.67,56.56,7.27,76.15,9.14
2022-08-18,PJM RTO,4068.73,26.5,27.92,59.1,53.73,9.14,89.21,8.93
2022-08-19,PJM RTO,4216.53,27.58,9.58,54.86,36.46,6.23,96.99,11.92
2022-08-20,PJM RTO,6670.8,35.71,35.24,53.48,31.8,9.04,68.94,4.08
2022-08-21,PJM RTO,5019.21,36.9,24.16,55.29,58.69,8.98,103.43,13.18
2022-08-22,PJM RTO,4052.87,33.2,19.37,52.85,51.28,7.88,95.03,11.63
2022-08-23,PJM RTO,4339.95,28.86,21.75,51.33,49.62,6.92,63.18,11.31
2022-08-24,PJM RTO,4262.6,31.81,40.02,49.38,54.89,8.57,89.41,13.15
2022-08-25,PJM RTO,4594.85,20.76,32.62,42.3,45.59,7.81,78.99,10.08
2022-08-26,PJM RTO,4356.77,25.76,37.45,65.43,55.71,7.99,96.93,8.49
2022-08-27,PJM RTO,4132.99,32.56,25.47,55.36,57.34,6.64,101.8,7.3
2022-08-28,PJM RTO,4565.04,26.38,28.79,47.64,53.36,6.89,85.44,7.32
2022-08-29,PJM RTO,4375.29,36.82,21.1,50.79,44.12,7.52,102.98,11.95
2022-08-30,PJM RTO,4484.45,23.99,15.92,67.46,47.09,7.48,71.11,14.19
2022-08-31,PJM RTO,4112.13,24.75,25.9,58.47,44.44,7.93,92.73,9.52
2022-09-01,PJM RTO,3034.3,35.95,21.53,31.38,52.75,8.79,108.06,9.3
2022-09-02,PJM RTO,4598.64,27.09,23.4,61.92,51.46,8.34,113.58,9.69
2022-09-03,PJM RTO,3217.1,35.31,14.22,53.4,38.87,9.44,101.18,12.78
2022-09-04,PJM RTO,3407.1,31.47,35.38,38.26,52.18,5.42,96.81,13.02
2022-09-05,PJM RTO,3667.72,34.89,18.93,44.96,49.78,9.13,87.19,6.29
2022-09-06,PJM RTO,4238.1,28.02,22.23,45.44,48.46,7.41,78.97,5.56
2022-09-07,PJM RTO,3777.26,20.56,21.36,32.91,52.38,9.18,116.3,4.46
2022-09-08,PJM RTO,3106.02,17.06,19.27,37.37,59.52,7.49,72.69,1.01
2022-09-09,PJM RTO,3056.47,36.24,12.53,41.65,44.06,9.32,84.31,8.03
2022-09-10,PJM RTO,3270.38,19.95,30.27,38.01,46.57,7.59,93.77,11.72
2022-09-11,PJM RTO,3712.4,28.17,14.16,47.37,32.85,8.17,97.87,13.9
2022-09-12,PJM RTO,3084.95,30.36,29.47,60.81,57.27,7.99,81.87,7.81
2022-09-13,PJM RTO,3170.6,40.06,26.74,49.81,53.08,6.1,115.37,7.22
2022-09-14,PJM RTO,3545.69,35.99,16.71,35.61,55.17,8.72,95.38,8.66
2022-09-15,PJM RTO,3038.04,28.9,21.89,15.61,52.17,7.85,79.71,11.47
2022-09-16,PJM RTO,3084.71,29.59,35.11,49.97,50.03,7.41,99.1,14.67
2022-09-17,PJM RTO,3412.57,29.35,28.17,53.05,47.49,7.99,64.37,7.26
2022-09-18,PJM RTO,3118.2,30.98,28.75,34.65,44.43,10.04,67.82,10.47
2022-09-19,PJM RTO,3195.28,21.48,25.84,61.19,50.06,9.74,82.07,8.15
2022-09-20,PJM RTO,3039.1,26.31,36.89,51.4,46.87,7.39,86.97,9.08
2022-09-21,PJM RTO,3068.12,34.82,25.37,46.41,56.4,6.72,116.06,9.68
2022-09-22,PJM RTO,3140.98,32.34,24.63,39.46,43.21,8.25,89.19,9.13
2022-09-23,PJM RTO,3468.47,28.96,20.69,53.39,53.76,8.25,96.33,9.48
2022-09-24,PJM RTO,3400.41,30.26,19.96,37.65,49.69,7.92,103.52,10.57
2022-09-25,PJM RTO,3252.69,26.86,23.59,57.21,45.27,9.96,106.19,13.85
2022-09-26,PJM RTO,3135.81,20.42,12.56,57.31,44.5,7.79,114.98,15.71
2022-09-27,PJM RTO,3023.66,30.79,22.87,47.46,55.87,8.54,86.55,10.38
2022-09-28,PJM RTO,3173.72,24.07,18.43,27.32,47.11,7.25,101.5,8.99
2022-09-29,PJM RTO,3118.68,29.45,30.2,54.21,47.75,8.64,96.74,9.5
2022-09-30,PJM RTO,3189.17,26.96,29.6,50.53,52.94,7.83,74.0,8.95
2022-10-01,PJM RTO,4053.14,35.52,1.77,58.12,54.44,8.45,107.5,5.46
2022-10-02,PJM RTO,3156.19,30.76,20.54,42.01,36.02,7.15,85.79,10.68
2022-10-03,PJM RTO,3126.59,36.33,31.56,48.19,45.44,7.3,101.82,5.53
2022-10-04,PJM RTO,3179.9,35.16,16.11,33.26,57.44,7.49,70.09,9.29
2022-10-05,PJM RTO,3209.05,25.24,22.26,37.55,57.2,9.65,99.67,2.68
2022-10-06,PJM RTO,3304.26,33.44,19.55,55.88,58.18,7.93,82.09,6.95
2022-10-07,PJM RTO,3583.34,29.59,12.89,46.49,50.1,8.4,65.2,12.89
2022-10-08,PJM RTO,4230.89,31.51,39.18,42.94,51.28,8.95,101.3,8.1
2022-10-09,PJM RTO,3390.66,27.05,14.26,37.83,54.05,9.83,53.6,9.14
2022-10-10,PJM RTO,3239.25,28.5,34.03,44.06,58.62,8.44,103.65,12.54
2022-10-11,PJM RTO,3955.66,32.5,31.92,46.74,50.39,8.3,82.36,6.65
2022-10-12,PJM RTO,3029.77,35.27,33.06,64.02,54.73,6.25,85.74,5.76
2022-10-13,PJM RTO,3712.93,31.14,29.86,22.45,56.02,9.11,91.36,12.55
2022-10-14,PJM RTO,3035.29,28.8,33.67,41.59,56.5,9.6,86.66,10.1
2022-10-15,PJM RTO,3342.62,36.46,20.43,44.07,54.23,7.78,101.96,4.65
2022-10-16,PJM RTO,3602.78,32.88,35.96,46.32,46.82,7.99,123.16,9.14
2022-10-17,PJM RTO,3344.38,34.44,42.34,34.26,49.3,7.52,89.15,7.03
2022-10-18,PJM RTO,4765.6,18.05,17.77,49.06,44.47,7.82,117.32,8.94
2022-10-19,PJM RTO,3505.83,33.79,27.72,51.44,44.49,9.5,87.51,11.56
2022-10-20,PJM RTO,4707.15,23.38,28.94,42.14,48.01,6.92,122.98,7.45
2022-10-21,PJM RTO,3277.55,24.09,26.03,66.57,51.64,10.09,108.45,5.51
2022-10-22,PJM RTO,3443.12,24.53,31.17,34.53,48.81,6.83,68.59,8.27
2022-10-23,PJM RTO,5007.26,31.99,35.86,46.16,47.21,7.7,91.62,8.92
2022-10-24,PJM RTO,3728.98,38.55,45.74,35.24,42.61,9.03,93.9,7.83
2022-10-25,PJM RTO,3961.15,26.26,35.37,42.39,48.21,8.79,119.76,12.87
2022-10-26,PJM RTO,3835.95,37.14,28.76,39.8,51.08,11.09,95.83,12.31
2022-10-27,PJM RTO,3698.22,31.08,41.43,37.6,49.69,7.0,88.34,12.64
2022-10-28,PJM RTO,3135.92,37.62,12.14,47.09,48.07,9.85,92.4,13.28
2022-10-29,PJM RTO,3579.41,19.74,24.36,42.14,49.86,9.15,94.46,9.22
2022-10-30,PJM RTO,3012.96,32.49,39.7,44.99,60.15,6.77,84.42,9.57
2022-10-31,PJM RTO,3099.16,30.14,23.27,39.64,49.39,7.12,98.73,13.78
2022-11-01,PJM RTO,4868.56,34.06,28.49,50.5,46.91,7.95,58.68,12.22
2022-11-02,PJM RTO,3348.18,22.13,21.02,31.63,60.31,7.45,85.05,12.84
2022-11-03,PJM RTO,3536.52,29.53,8.56,59.15,43.81,7.16,131.69,11.61
2022-11-04,PJM RTO,5758.67,36.71,18.17,35.83,47.44,8.52,89.91,11.77
2022-11-05,PJM RTO,3859.7,22.39,27.85,30.64,46.12,8.46,77.48,8.62
2022-11-06,PJM RTO,3041.8,34.4,29.96,48.07,49.17,7.57,103.75,16.25
2022-11-07,PJM RTO,3070.06,32.53,34.82,55.18,42.16,8.28,91.44,12.74
2022-11-08,PJM RTO,3118.29,35.17,24.27,59.26,48.75,6.84,91.56,12.98
2022-11-09,PJM RTO,3670.9,30.56,44.0,35.37,53.19,10.02,91.58,11.91
2022-11-10,PJM RTO,3426.64,30.12,17.74,37.44,52.57,6.39,78.71,5.3
2022-11-11,PJM RTO,3136.39,25.95,29.95,54.1,52.85,6.38,108.2,11.84
2022-11-12,PJM RTO,3658.75,31.0,17.24,50.78,52.84,8.56,121.91,8.04
2022-11-13,PJM RTO,3246.32,33.19,17.2,48.37,53.93,6.44,106.23,8.16
2022-11-14,PJM RTO,3804.95,31.41,35.58,48.14,51.74,7.83,108.72,12.29
2022-11-15,PJM RTO,3072.53,32.19,22.59,36.49,46.16,10.64,74.11,12.53
2022-11-16,PJM RTO,5011.31,38.11,30.72,48.59,49.7,7.77,103.72,7.03
2022-11-17,PJM RTO,3107.43,28.03,14.04,37.46,57.48,8.56,92.78,11.48
2022-11-18,PJM RTO,3415.87,21.81,18.48,45.15,54.0,8.87,105.5,14.39
2022-11-19,PJM RTO,3395.76,30.55,36.64,28.93,44.6,9.18,104.03,12.72
2022-11-20,PJM RTO,3021.89,28.88,13.15,42.67,51.14,8.05,63.72,12.27
2022-11-21,PJM RTO,4854.17,29.85,19.73,37.45,50.07,8.89,87.44,12.17
2022-11-22,PJM RTO,3084.76,38.97,19.19,62.12,46.5,8.57,84.28,10.68
2022-11-23,PJM RTO,3542.57,34.94,25.64,60.94,52.51,8.51,86.95,7.58
2022-11-24,PJM RTO,3095.5,22.83,36.14,30.97,50.31,8.84,93.32,9.08
2022-11-25,PJM RTO,3495.57,32.51,31.64,57.78,48.13,9.31,113.22,7.59
2022-11-26,PJM RTO,3100.53,25.51,33.56,24.95,54.12,8.49,98.76,14.75
2022-11-27,PJM RTO,3040.72,23.92,35.79,40.12,47.33,9.62,99.07,14.39
2022-11-28,PJM RTO,4373.71,22.54,32.34,35.32,50.74,6.36,73.84,10.4
2022-11-29,PJM RTO,4907.51,24.66,11.97,51.69,45.31,6.37,70.47,8.55
2022-11-30,PJM RTO,4014.8,20.59,18.58,50.52,46.32,9.36,83.4,10.61
2022-12-01,PJM RTO,4438.23,37.57,24.6,78.32,62.5,6.94,103.91,14.67
2022-12-02,PJM RTO,4136.9,42.25,22.24,74.61,53.55,5.24,103.66,9.8
2022-12-03,PJM RTO,4118.13,37.12,23.42,72.96,60.9,7.01,73.43,9.09
2022-12-04,PJM RTO,4595.54,36.96,10.15,69.93,61.15,7.39,125.04,4.96
2022-12-05,PJM RTO,5125.22,40.49,25.72,78.22,51.31,7.52,92.34,10.78
2022-12-06,PJM RTO,4236.97,36.21,8.87,68.93,53.66,8.05,117.43,11.19
2022-12-07,PJM RTO,4372.96,34.0,42.0,77.34,54.38,7.64,124.31,8.25
2022-12-08,PJM RTO,4594.16,36.65,25.73,81.21,53.28,8.35,91.27,9.92
2022-12-09,PJM RTO,4412.35,44.09,31.59,85.46,51.62,8.27,122.96,9.14
2022-12-10,PJM RTO,4503.95,41.99,34.81,56.06,53.34,8.14,113.97,11.01
2022-12-11,PJM RTO,4145.02,45.55,26.89,68.31,57.95,7.17,121.47,9.8
2022-12-12,PJM RTO,4552.89,45.62,10.89,77.88,61.44,8.66,124.04,8.12
2022-12-13,PJM RTO,5299.76,39.87,16.84,84.31,47.72,7.52,106.32,9.77
2022-12-14,PJM RTO,4571.07,48.84,21.92,71.38,52.19,6.67,119.91,12.1
2022-12-15,PJM RTO,4078.6,34.43,23.36,65.09,57.38,8.13,111.0,10.93
2022-12-16,PJM RTO,4454.6,34.33,23.27,65.16,52.15,9.14,128.93,9.26
2022-12-17,PJM RTO,5987.99,35.23,13.0,57.33,54.6,9.06,144.58,11.61
2022-12-18,PJM RTO,5032.92,43.07,29.66,66.03,57.05,7.94,123.81,3.16
2022-12-19,PJM RTO,4740.95,50.05,22.07,75.39,50.75,8.71,90.35,9.27
2022-12-20,PJM RTO,4087.34,36.93,24.79,64.79,55.02,6.57,75.49,10.37
2022-12-21,PJM RTO,4002.29,26.57,9.8,74.91,43.66,7.1,89.25,9.18
2022-12-22,PJM RTO,4286.04,32.93,21.24,81.95,55.5,7.49,94.97,13.01
2022-12-23,PJM RTO,6160.5,38.92,32.01,57.14,51.83,9.33,150.22,10.05
2022-12-24,PJM RTO,4495.95,49.21,27.04,71.5,62.96,9.3,93.75,12.71
2022-12-25,PJM RTO,4907.07,39.08,33.09,69.75,54.67,6.39,114.14,12.99
2022-12-26,PJM RTO,4150.5,49.53,19.21,64.07,47.32,9.14,137.33,13.96
2022-12-27,PJM RTO,4376.54,39.2,19.07,76.12,58.32,10.11,130.78,13.34
2022-12-28,PJM RTO,4506.16,46.74,28.49,67.8,45.33,8.57,132.31,11.29
2022-12-29,PJM RTO,4063.24,39.85,11.11,74.28,55.76,6.55,116.67,12.01
2022-12-30,PJM RTO,4173.64,34.71,19.04,71.91,55.25,7.9,72.36,8.89
2022-12-31,PJM RTO,4224.29,47.07,14.15,63.23,65.26,6.35,100.11,10.19
2023-01-01,PJM RTO,4281.82,33.48,15.16,64.16,58.1,6.7,94.53,7.22
2023-01-02,PJM RTO,5054.16,40.62,29.02,72.12,49.29,9.47,96.79,8.52
2023-01-03,PJM RTO,5480.51,29.62,21.03,69.22,47.23,9.4,106.69,10.96
2023-01-04,PJM RTO,4286.06,38.36,41.11,61.91,52.63,6.76,104.9,9.59
2023-01-05,PJM RTO,5861.74,47.61,23.81,59.89,56.03,7.18,130.25,11.3
2023-01-06,PJM RTO,4280.15,37.95,40.15,86.46,51.35,7.71,105.05,10.0
2023-01-07,PJM RTO,4303.15,41.02,16.97,66.01,65.06,7.92,95.71,14.77
2023-01-08,PJM RTO,4609.55,42.38,41.18,63.22,53.08,7.5,102.3,9.43
2023-01-09,PJM RTO,4254.33,37.79,31.37,70.04,57.9,8.01,109.38,12.3
2023-01-10,PJM RTO,4160.46,45.8,32.72,57.19,50.53,10.08,99.17,10.8
2023-01-11,PJM RTO,4100.41,42.54,21.33,73.4,58.95,7.63,112.84,9.14
2023-01-12,PJM RTO,4973.83,40.6,41.57,80.17,54.5,7.59,106.73,6.73
2023-01-13,PJM RTO,4207.86,32.07,29.4,67.15,50.03,8.94,101.74,12.82
2023-01-14,PJM RTO,4197.21,36.95,9.08,65.08,65.32,8.29,120.77,10.65
2023-01-15,PJM RTO,4009.55,41.69,25.78,74.21,62.51,8.12,102.92,11.6
2023-01-16,PJM RTO,4710.88,37.7,35.83,64.17,51.66,8.51,97.03,1.04
2023-01-17,PJM RTO,4226.11,44.63,17.97,57.58,49.19,8.31,114.67,10.93
2023-01-18,PJM RTO,4003.97,46.93,14.93,76.43,60.6,10.61,123.28,10.94
2023-01-19,PJM RTO,4072.16,41.42,49.98,82.64,52.26,7.62,109.36,9.17
2023-01-20,PJM RTO,4100.08,31.16,31.11,63.8,51.59,8.57,130.12,11.02
2023-01-21,PJM RTO,4120.39,23.75,27.02,54.73,58.74,8.56,81.08,9.69
2023-01-22,PJM RTO,5769.67,38.32,36.76,61.45,54.35,9.28,103.68,13.14
2023-01-23,PJM RTO,4368.09,37.17,25.41,78.61,58.26,9.63,89.23,4.54
2023-01-24,PJM RTO,4136.1,44.35,31.06,69.02,51.96,7.0,127.07,7.99
2023-01-25,PJM RTO,4486.52,39.29,11.49,73.03,61.48,8.57,79.36,10.9
2023-01-26,PJM RTO,5120.45,35.44,15.06,79.07,54.88,10.18,145.96,13.72
2023-01-27,PJM RTO,4209.88,38.41,24.85,64.14,44.6,8.01,96.43,11.77
2023-01-28,PJM RTO,4170.68,46.79,26.35,64.54,44.57,6.34,90.91,9.27
2023-01-29,PJM RTO,4174.46,43.49,26.02,76.77,53.77,7.68,100.78,15.93
2023-01-30,PJM RTO,4688.21,33.19,21.1,44.04,59.29,7.94,123.92,9.84
2023-01-31,PJM RTO,4723.26,44.83,25.52,85.27,54.34,7.89,74.71,9.34
2023-02-01,PJM RTO,4409.68,42.66,27.71,78.92,55.36,6.37,93.39,8.26
2023-02-02,PJM RTO,4654.09,40.1,23.1,78.32,50.03,8.24,134.12,11.99
2023-02-03,PJM RTO,4968.13,38.47,23.21,57.61,56.1,8.95,111.83,12.94
2023-02-04,PJM RTO,4023.15,49.19,22.61,79.62,51.3,8.32,106.89,3.99
2023-02-05,PJM RTO,4548.15,41.29,23.0,66.98,54.36,10.23,99.16,6.38
2023-02-06,PJM RTO,4728.53,39.29,25.83,72.0,51.84,6.98,117.11,12.57
2023-02-07,PJM RTO,4484.97,47.27,18.93,65.05,49.9,7.1,117.14,12.38
2023-02-08,PJM RTO,4168.18,42.86,39.76,62.38,57.13,7.03,118.98,9.46
2023-02-09,PJM RTO,4023.21,46.14,34.96,69.02,49.94,7.11,121.86,11.68
2023-02-10,PJM RTO,4434.29,31.97,37.16,68.71,50.53,6.77,115.77,14.04
2023-02-11,PJM RTO,5835.0,38.17,15.87,70.97,50.39,7.16,130.84,7.37
2023-02-12,PJM RTO,4165.82,42.16,24.16,60.18,53.51,7.05,92.88,12.99
2023-02-13,PJM RTO,4331.96,41.28,25.08,64.16,60.94,7.25,120.63,9.49
2023-02-14,PJM RTO,4188.19,38.99,39.46,55.24,59.15,9.89,139.36,15.63
2023-02-15,PJM RTO,4501.62,46.73,31.46,74.94,51.17,7.69,121.83,9.53
2023-02-16,PJM RTO,4177.42,39.53,24.36,60.28,56.03,7.67,102.25,6.6
2023-02-17,PJM RTO,4279.79,48.0,30.36,87.13,60.3,8.54,110.2,6.93
2023-02-18,PJM RTO,4314.34,44.07,29.52,87.78,52.47,8.45,117.14,12.28
2023-02-19,PJM RTO,4209.83,40.95,21.93,67.9,54.07,7.45,84.95,12.89
2023-02-20,PJM RTO,4030.04,44.2,35.84,61.03,54.75,10.19,130.16,5.21
2023-02-21,PJM RTO,4511.28,54.01,32.47,48.31,47.4,8.49,113.83,11.82
2023-02-22,PJM RTO,4396.78,44.64,12.13,75.04,59.05,9.57,128.01,3.69
2023-02-23,PJM RTO,4403.16,31.88,30.57,68.22,50.35,5.41,104.59,3.6
2023-02-24,PJM RTO,5123.52,37.38,19.11,60.38,58.18,9.07,104.79,19.11
2023-02-25,PJM RTO,4138.86,45.34,33.48,68.62,44.96,7.67,83.26,12.27
2023-02-26,PJM RTO,4315.2,43.28,19.99,48.62,64.53,6.66,96.76,10.72
2023-02-27,PJM RTO,4130.6,36.59,37.44,65.72,52.66,9.38,105.41,16.55
2023-02-28,PJM RTO,4261.3,44.61,24.14,68.39,50.63,7.73,122.97,12.28
2023-03-01,PJM RTO,3663.55,36.32,31.02,46.53,58.99,8.21,107.78,5.13
2023-03-02,PJM RTO,3090.88,36.47,11.22,56.11,43.58,6.97,107.26,4.31
2023-03-03,PJM RTO,3069.74,27.87,27.5,29.69,43.09,9.74,92.72,4.51
2023-03-04,PJM RTO,4252.46,17.45,24.57,39.32,51.09,6.74,65.54,4.02
2023-03-05,PJM RTO,3056.64,31.03,21.4,54.12,42.8,8.32,103.46,-2.4
2023-03-06,PJM RTO,3503.27,20.95,27.55,33.05,48.83,9.44,107.63,3.89
2023-03-07,PJM RTO,3921.78,36.43,31.66,50.72,52.09,9.98,85.48,3.25
2023-03-08,PJM RTO,3707.65,25.04,31.01,38.85,45.42,8.35,92.23,2.26
2023-03-09,PJM RTO,3060.07,36.91,19.91,43.12,45.71,7.3,84.42,0.58
2023-03-10,PJM RTO,3680.23,24.3,40.83,43.09,45.66,7.78,102.47,3.91
2023-03-11,PJM RTO,3901.03,32.65,32.36,32.54,47.56,8.38,123.58,8.24
2023-03-12,PJM RTO,3381.14,35.08,14.29,41.24,57.02,7.13,74.44,5.04
2023-03-13,PJM RTO,3341.2,22.67,17.25,45.77,50.4,7.85,98.47,1.77
2023-03-14,PJM RTO,3643.47,33.33,12.58,56.26,53.61,7.92,71.14,9.96
2023-03-15,PJM RTO,3152.18,29.86,33.09,37.38,48.99,8.68,84.7,4.95
2023-03-16,PJM RTO,3504.52,21.22,27.1,55.99,44.08,7.67,123.34,2.33
2023-03-17,PJM RTO,3432.29,23.29,22.17,44.28,44.72,5.77,78.2,5.54
2023-03-18,PJM RTO,3251.77,37.78,32.36,51.98,47.24,7.76,56.34,5.3
2023-03-19,PJM RTO,5372.43,28.75,16.58,51.79,41.49,8.01,103.24,7.19
2023-03-20,PJM RTO,3148.23,33.59,24.89,49.43,52.08,7.38,66.03,1.89
2023-03-21,PJM RTO,3295.31,29.45,26.09,36.29,49.24,7.12,86.64,4.29
2023-03-22,PJM RTO,3431.72,40.87,30.7,33.11,46.75,5.98,66.77,0.71
2023-03-23,PJM RTO,3008.92,25.19,27.6,52.44,53.69,9.09,107.67,0.46
2023-03-24,PJM RTO,3189.51,34.88,6.98,49.38,40.94,9.48,82.18,2.28
2023-03-25,PJM RTO,3375.59,32.84,19.53,35.5,46.36,8.56,95.43,7.32
2023-03-26,PJM RTO,3439.06,28.25,14.75,42.11,52.72,7.06,121.77,1.12
2023-03-27,PJM RTO,3048.63,39.24,28.54,39.64,51.03,7.58,97.67,6.27
2023-03-28,PJM RTO,3275.37,29.38,4.62,40.92,54.74,6.67,88.76,6.86
2023-03-29,PJM RTO,4411.25,34.1,29.14,43.45,46.11,8.38,83.65,5.56
2023-03-30,PJM RTO,3567.62,38.76,31.58,56.11,52.84,7.57,107.66,7.45
2023-03-31,PJM RTO,3311.82,28.36,16.51,50.89,54.07,8.0,67.54,8.78
2023-04-01,PJM RTO,4135.69,42.69,19.98,49.61,46.31,9.92,92.47,0.86
2023-04-02,PJM RTO,4945.22,27.27,23.59,44.29,51.41,7.26,66.23,3.78
2023-04-03,PJM RTO,3076.14,33.11,5.05,39.16,43.13,8.32,107.73,0.28
2023-04-04,PJM RTO,3177.82,27.49,12.47,44.28,40.99,8.28,103.86,4.63
2023-04-05,PJM RTO,3402.35,32.33,29.04,52.57,45.98,9.2,81.89,7.37
2023-04-06,PJM RTO,4475.34,26.07,10.49,52.79,56.62,7.8,94.95,5.0
2023-04-07,PJM RTO,3100.19,28.52,10.64,59.22,53.83,8.5,98.85,0.25
2023-04-08,PJM RTO,3049.7,31.74,48.69,47.97,43.84,6.02,111.23,4.61
2023-04-09,PJM RTO,3617.38,30.03,23.37,35.04,45.38,7.61,87.72,4.69
2023-04-10,PJM RTO,3003.35,45.09,28.22,64.76,49.63,7.09,95.52,7.4
2023-04-11,PJM RTO,3907.71,36.63,34.38,56.61,54.64,8.65,104.99,7.06
2023-04-12,PJM RTO,3596.45,38.29,27.75,56.52,55.75,7.77,99.19,4.13
2023-04-13,PJM RTO,3002.06,37.01,31.68,49.74,47.01,8.67,121.23,6.75
2023-04-14,PJM RTO,4261.34,26.66,27.89,56.06,60.38,8.11,104.34,4.4
2023-04-15,PJM RTO,4555.64,28.33,21.9,57.06,40.97,6.24,96.67,6.02
2023-04-16,PJM RTO,3093.67,33.66,16.64,53.89,52.71,9.54,100.33,8.0
2023-04-17,PJM RTO,3880.76,28.93,24.03,44.23,43.4,6.02,118.51,2.74
2023-04-18,PJM RTO,3654.26,34.76,33.09,45.51,55.05,8.57,63.08,4.11
2023-04-19,PJM RTO,3149.56,29.46,20.49,37.44,39.2,8.45,99.13,10.0
2023-04-20,PJM RTO,3069.07,20.41,25.27,51.81,53.58,8.92,80.09,3.4
2023-04-21,PJM RTO,3248.87,20.72,23.59,41.72,56.72,6.01,83.82,4.04
2023-04-22,PJM RTO,3613.19,29.17,25.83,47.5,54.41,6.89,85.6,6.67
2023-04-23,PJM RTO,3393.38,28.34,18.35,47.15,53.63,7.2,86.51,1.19
